"family","n","G","test","alpha","null_size","mcse","size_ok"
"binint",1000,10,"Xie",0.1,0.0639,0.00244574712511331,FALSE
"contint",1000,10,"DEF.poly2",0.01,0.0103,0.00100964894889263,TRUE
"contint",1000,10,"DEF.poly2",0.05,0.0505,0.00218974313562116,TRUE
"contint",1000,10,"DEF.poly2",0.1,0.1001,0.003001332870576,TRUE
"contint",1000,10,"DEF.poly3",0.01,0.0106,0.00102409179276079,TRUE
"contint",1000,10,"DEF.poly3",0.05,0.0501,0.00218151300706643,TRUE
"contint",1000,10,"DEF.poly3",0.1,0.0987,0.00298258797020306,TRUE
"contint",1000,10,"DEF.stukel",0.01,0.0111,0.00104770177054351,TRUE
"contint",1000,10,"DEF.stukel",0.05,0.0483,0.00214399416976819,TRUE
"contint",1000,10,"DEF.stukel",0.1,0.0989,0.00298527703907024,TRUE
"contint",1000,10,"EF",0.01,0.0077,0.000874111548945557,TRUE
"contint",1000,10,"EF",0.05,0.0458,0.00209051094232965,TRUE
"contint",1000,10,"EF",0.1,0.0939,0.00291689543864706,TRUE
"contint",1000,10,"HL",0.01,0.0077,0.000874111548945557,TRUE
"contint",1000,10,"HL",0.05,0.0459,0.00209268225012781,TRUE
"contint",1000,10,"HL",0.1,0.0945,0.00292523076012816,TRUE
"contint",1000,10,"HL-equalwidth",0.01,0.0102,0.00100478654449589,TRUE
"contint",1000,10,"HL-equalwidth",0.05,0.047,0.00211638843315682,TRUE
"contint",1000,10,"HL-equalwidth",0.1,0.0919,0.00288884734799193,TRUE
"contint",1000,10,"Pigeon-Heyse",0.01,0.0046,0.000676671264352196,FALSE
"contint",1000,10,"Pigeon-Heyse",0.05,0.0285,0.0016639636414297,FALSE
"contint",1000,10,"Pigeon-Heyse",0.1,0.0622,0.00241518446500469,FALSE
"contint",1000,10,"Stukel",0.01,0.0202,0.00140683900997946,FALSE
"contint",1000,10,"Stukel",0.05,0.0694,0.00254133114725334,FALSE
"contint",1000,10,"Stukel",0.1,0.1152,0.00319263151647665,FALSE
"contint",1000,10,"Tsiatis",0.01,0.0102,0.00100478654449589,TRUE
"contint",1000,10,"Tsiatis",0.05,0.0488,0.00215449669296567,TRUE
"contint",1000,10,"Tsiatis",0.1,0.103,0.00303958878797774,TRUE
"contint",1000,10,"Xie",0.01,0.0045,0.000669309345519693,FALSE
"contint",1000,10,"Xie",0.05,0.026,0.00159135162676261,FALSE
"contint",1000,10,"Xie",0.1,0.0585,0.0023468649300716,FALSE
"link",1000,10,"DEF.poly2",0.01,0.012,0.0010888526071053,TRUE
"link",1000,10,"DEF.poly2",0.05,0.0548,0.0022758945494025,TRUE
"link",1000,10,"DEF.poly2",0.1,0.1037,0.00304870972708128,TRUE
"link",1000,10,"DEF.poly3",0.01,0.0107,0.00102885907684192,TRUE
"link",1000,10,"DEF.poly3",0.05,0.0544,0.00226805290943576,TRUE
"link",1000,10,"DEF.poly3",0.1,0.1072,0.00309367354450983,TRUE
"link",1000,10,"DEF.stukel",0.01,0.011,0.00104302444841912,TRUE
"link",1000,10,"DEF.stukel",0.05,0.053,0.00224033479640879,TRUE
"link",1000,10,"DEF.stukel",0.1,0.1013,0.00301725554105051,TRUE
"link",1000,10,"EF",0.01,0.0088,0.000933946465275178,TRUE
"link",1000,10,"EF",0.05,0.0525,0.00223033069296909,TRUE
"link",1000,10,"EF",0.1,0.1003,0.00300399583887861,TRUE
"link",1000,10,"HL",0.01,0.009,0.000944404574321832,TRUE
"link",1000,10,"HL",0.05,0.0523,0.00222631332026739,TRUE
"link",1000,10,"HL",0.1,0.0991,0.00298796234916038,TRUE
"link",1000,10,"HL-equalwidth",0.01,0.0103,0.00100964894889263,TRUE
"link",1000,10,"HL-equalwidth",0.05,0.0512,0.00220405444578849,TRUE
"link",1000,10,"HL-equalwidth",0.1,0.098,0.00297314648142334,TRUE
"link",1000,10,"Pigeon-Heyse",0.01,0.0049,0.000698282893962039,FALSE
"link",1000,10,"Pigeon-Heyse",0.05,0.034,0.00181229136730273,FALSE
"link",1000,10,"Pigeon-Heyse",0.1,0.0694,0.00254133114725334,FALSE
"link",1000,10,"Stukel",0.01,0.0245,0.00154595439777504,FALSE
"link",1000,10,"Stukel",0.05,0.0715,0.0025765820382825,FALSE
"link",1000,10,"Stukel",0.1,0.1197,0.00324610397245683,FALSE
"link",1000,10,"Tsiatis",0.01,0.0092,0.000954743944730732,TRUE
"link",1000,10,"Tsiatis",0.05,0.0485,0.00214820273717357,TRUE
"link",1000,10,"Tsiatis",0.1,0.1007,0.00300931071842042,TRUE
"link",1000,10,"Xie",0.01,0.0063,0.000791221208006964,FALSE
"link",1000,10,"Xie",0.05,0.0291,0.00168086852549508,FALSE
"link",1000,10,"Xie",0.1,0.0628,0.0024260288539092,FALSE
"rough",1000,10,"DEF.poly2",0.01,0.0108,0.00103360340556714,TRUE
"rough",1000,10,"DEF.poly2",0.05,0.0516,0.00221218082443547,TRUE
"rough",1000,10,"DEF.poly2",0.1,0.1003,0.00300399583887861,TRUE
"rough",1000,10,"DEF.poly3",0.01,0.011,0.00104302444841912,TRUE
"rough",1000,10,"DEF.poly3",0.05,0.0516,0.00221218082443547,TRUE
"rough",1000,10,"DEF.poly3",0.1,0.1024,0.00303173613627571,TRUE
"rough",1000,10,"DEF.stukel",0.01,0.0099,0.000990049998737437,TRUE
"rough",1000,10,"DEF.stukel",0.05,0.0498,0.00217531514958178,TRUE
"rough",1000,10,"DEF.stukel",0.1,0.098,0.00297314648142334,TRUE
"rough",1000,10,"EF",0.01,0.0091,0.000949588858401361,TRUE
"rough",1000,10,"EF",0.05,0.0502,0.00218357413430366,TRUE
"rough",1000,10,"EF",0.1,0.1018,0.00302385118681459,TRUE
"rough",1000,10,"HL",0.01,0.0087,0.000928671631956097,TRUE
"rough",1000,10,"HL",0.05,0.0502,0.00218357413430366,TRUE
"rough",1000,10,"HL",0.1,0.1029,0.00303828224495355,TRUE
"rough",1000,10,"HL-equalwidth",0.01,0.0114,0.00106160444610976,TRUE
"rough",1000,10,"HL-equalwidth",0.05,0.0532,0.00224432083267968,TRUE
"rough",1000,10,"HL-equalwidth",0.1,0.1019,0.00302516759866292,TRUE
"rough",1000,10,"Pigeon-Heyse",0.01,0.0052,0.000719232924719107,FALSE
"rough",1000,10,"Pigeon-Heyse",0.05,0.0299,0.00170311449996763,FALSE
"rough",1000,10,"Pigeon-Heyse",0.1,0.0682,0.00252088793880252,FALSE
"rough",1000,10,"Stukel",0.01,0.0238,0.00152425588402997,FALSE
"rough",1000,10,"Stukel",0.05,0.0707,0.00256323057878139,FALSE
"rough",1000,10,"Stukel",0.1,0.1174,0.00321896318711476,FALSE
"rough",1000,10,"Tsiatis",0.01,0.0107,0.00102885907684192,TRUE
"rough",1000,10,"Tsiatis",0.05,0.0522,0.00222430123859157,TRUE
"rough",1000,10,"Tsiatis",0.1,0.1024,0.00303173613627571,TRUE
"rough",1000,10,"Xie",0.01,0.0079,0.000885301643509149,TRUE
"rough",1000,10,"Xie",0.05,0.0401,0.00196193756271702,FALSE
"rough",1000,10,"Xie",0.1,0.0825,0.00275124971603815,FALSE
"quad",2000,10,"DEF.poly2",0.01,0.0091,0.000949588858401361,TRUE
"quad",2000,10,"DEF.poly2",0.05,0.0464,0.00210349803898173,TRUE
"quad",2000,10,"DEF.poly2",0.1,0.097,0.00295957767257425,TRUE
"quad",2000,10,"DEF.poly3",0.01,0.0096,0.000975081535052326,TRUE
"quad",2000,10,"DEF.poly3",0.05,0.0465,0.00210565310533335,TRUE
"quad",2000,10,"DEF.poly3",0.1,0.0933,0.00290852385240348,TRUE
"quad",2000,10,"DEF.stukel",0.01,0.0111,0.00104770177054351,TRUE
"quad",2000,10,"DEF.stukel",0.05,0.0441,0.0020531729103999,TRUE
"quad",2000,10,"DEF.stukel",0.1,0.0925,0.0028973047820345,TRUE
"quad",2000,10,"EF",0.01,0.0109,0.00103832509360027,TRUE
"quad",2000,10,"EF",0.05,0.0518,0.00221623013245466,TRUE
"quad",2000,10,"EF",0.1,0.1013,0.00301725554105051,TRUE
"quad",2000,10,"HL",0.01,0.0109,0.00103832509360027,TRUE
"quad",2000,10,"HL",0.05,0.0519,0.00221825133832936,TRUE
"quad",2000,10,"HL",0.1,0.1013,0.00301725554105051,TRUE
"quad",2000,10,"HL-equalwidth",0.01,0.0099,0.000990049998737437,TRUE
"quad",2000,10,"HL-equalwidth",0.05,0.0498,0.00217531514958178,TRUE
"quad",2000,10,"HL-equalwidth",0.1,0.0997,0.00299599582776746,TRUE
"quad",2000,10,"Pigeon-Heyse",0.01,0.0066,0.000809718469592981,FALSE
"quad",2000,10,"Pigeon-Heyse",0.05,0.0326,0.00177587274318854,FALSE
"quad",2000,10,"Pigeon-Heyse",0.1,0.0688,0.00253113729378712,FALSE
"quad",2000,10,"Stukel",0.01,0.0207,0.00142378053084034,FALSE
"quad",2000,10,"Stukel",0.05,0.0669,0.00249848734237338,FALSE
"quad",2000,10,"Stukel",0.1,0.1086,0.00311136690218303,TRUE
"quad",2000,10,"Tsiatis",0.01,0.0094,0.000964968393264774,TRUE
"quad",2000,10,"Tsiatis",0.05,0.0478,0.00213342822705616,TRUE
"quad",2000,10,"Tsiatis",0.1,0.0989,0.00298527703907024,TRUE
"quad",2000,10,"Xie",0.01,0.0073,0.000851276100921434,TRUE
"quad",2000,10,"Xie",0.05,0.04,0.00195959179422654,FALSE
"quad",2000,10,"Xie",0.1,0.0799,0.00271138322632563,FALSE
"binint",2000,10,"DEF.poly2",0.01,0.0111,0.00104770177054351,TRUE
"binint",2000,10,"DEF.poly2",0.05,0.0482,0.00214188608473934,TRUE
"binint",2000,10,"DEF.poly2",0.1,0.0946,0.00292661647641094,TRUE
"binint",2000,10,"DEF.poly3",0.01,0.0118,0.00107984998958189,TRUE
"binint",2000,10,"DEF.poly3",0.05,0.0473,0.00212279791784334,TRUE
"binint",2000,10,"DEF.poly3",0.1,0.0969,0.00295821550939075,TRUE
"binint",2000,10,"DEF.stukel",0.01,0.0124,0.00110662730853707,TRUE
"binint",2000,10,"DEF.stukel",0.05,0.0509,0.00219793516737869,TRUE
"binint",2000,10,"DEF.stukel",0.1,0.0965,0.00295275718608896,TRUE
"binint",2000,10,"EF",0.01,0.0107,0.00102885907684192,TRUE
"binint",2000,10,"EF",0.05,0.0491,0.00216076815045021,TRUE
"binint",2000,10,"EF",0.1,0.0973,0.0029636583811229,TRUE
"binint",2000,10,"HL",0.01,0.0107,0.00102885907684192,TRUE
"binint",2000,10,"HL",0.05,0.0489,0.00215658966889856,TRUE
"binint",2000,10,"HL",0.1,0.097,0.00295957767257425,TRUE
"binint",2000,10,"HL-equalwidth",0.01,0.0117,0.00107531902243009,TRUE
"binint",2000,10,"HL-equalwidth",0.05,0.0524,0.00222832313635164,TRUE
"binint",2000,10,"HL-equalwidth",0.1,0.0978,0.00297044037139277,TRUE
"binint",2000,10,"Pigeon-Heyse",0.01,0.0059,0.000765845284636525,FALSE
"binint",2000,10,"Pigeon-Heyse",0.05,0.031,0.0017331762749357,FALSE
"binint",2000,10,"Pigeon-Heyse",0.1,0.0645,0.00245641507078914,FALSE
"binint",2000,10,"Stukel",0.01,0.0208,0.00142714259974258,FALSE
"binint",2000,10,"Stukel",0.05,0.0638,0.00244396317484532,FALSE
"binint",2000,10,"Stukel",0.1,0.108,0.00310380411753061,TRUE
"binint",2000,10,"Tsiatis",0.01,0.0102,0.00100478654449589,TRUE
"binint",2000,10,"Tsiatis",0.05,0.0473,0.00212279791784334,TRUE
"binint",2000,10,"Tsiatis",0.1,0.0987,0.00298258797020306,TRUE
"binint",2000,10,"Xie",0.01,0.0048,0.000691155554126566,FALSE
"binint",2000,10,"Xie",0.05,0.0268,0.00161498482965011,FALSE
"binint",2000,10,"Xie",0.1,0.0585,0.0023468649300716,FALSE
"contint",2000,10,"DEF.poly2",0.01,0.0107,0.00102885907684192,TRUE
"contint",2000,10,"DEF.poly2",0.05,0.049,0.0021586801523153,TRUE
"contint",2000,10,"DEF.poly2",0.1,0.097,0.00295957767257425,TRUE
"contint",2000,10,"DEF.poly3",0.01,0.0099,0.000990049998737437,TRUE
"contint",2000,10,"DEF.poly3",0.05,0.0473,0.00212279791784334,TRUE
"contint",2000,10,"DEF.poly3",0.1,0.0987,0.00298258797020306,TRUE
"contint",2000,10,"DEF.stukel",0.01,0.0108,0.00103360340556714,TRUE
"contint",2000,10,"DEF.stukel",0.05,0.0482,0.00214188608473934,TRUE
"contint",2000,10,"DEF.stukel",0.1,0.0945,0.00292523076012816,TRUE
"contint",2000,10,"EF",0.01,0.0088,0.000933946465275178,TRUE
"contint",2000,10,"EF",0.05,0.049,0.0021586801523153,TRUE
"contint",2000,10,"EF",0.1,0.1004,0.00300532593906218,TRUE
"contint",2000,10,"HL",0.01,0.0088,0.000933946465275178,TRUE
"contint",2000,10,"HL",0.05,0.0488,0.00215449669296567,TRUE
"contint",2000,10,"HL",0.1,0.1003,0.00300399583887861,TRUE
"contint",2000,10,"HL-equalwidth",0.01,0.0101,0.000999899494949367,TRUE
"contint",2000,10,"HL-equalwidth",0.05,0.0469,0.00211424667434999,TRUE
"contint",2000,10,"HL-equalwidth",0.1,0.0936,0.00291271419813204,TRUE
"contint",2000,10,"Pigeon-Heyse",0.01,0.0048,0.000691155554126566,FALSE
"contint",2000,10,"Pigeon-Heyse",0.05,0.0314,0.00174396215555269,FALSE
"contint",2000,10,"Pigeon-Heyse",0.1,0.067,0.00250021999032085,FALSE
"contint",2000,10,"Stukel",0.01,0.022,0.00146683332386471,FALSE
"contint",2000,10,"Stukel",0.05,0.0675,0.00250885930255166,FALSE
"contint",2000,10,"Stukel",0.1,0.1149,0.00318901222951559,FALSE
"contint",2000,10,"Tsiatis",0.01,0.009,0.000944404574321832,TRUE
"contint",2000,10,"Tsiatis",0.05,0.0521,0.00222228688517032,TRUE
"contint",2000,10,"Tsiatis",0.1,0.1043,0.00305649325207827,TRUE
"contint",2000,10,"Xie",0.01,0.0052,0.000719232924719107,FALSE
"contint",2000,10,"Xie",0.05,0.0289,0.001675254905977,FALSE
"contint",2000,10,"Xie",0.1,0.0646,0.00245818713689581,FALSE
"link",2000,10,"DEF.poly2",0.01,0.0094,0.000964968393264774,TRUE
"link",2000,10,"DEF.poly2",0.05,0.0486,0.00215030323442997,TRUE
"link",2000,10,"DEF.poly2",0.1,0.0984,0.00297854729692177,TRUE
"link",2000,10,"DEF.poly3",0.01,0.0106,0.00102409179276079,TRUE
"link",2000,10,"DEF.poly3",0.05,0.0487,0.00215240121724552,TRUE
"link",2000,10,"DEF.poly3",0.1,0.1023,0.00303042422772786,TRUE
"link",2000,10,"DEF.stukel",0.01,0.0116,0.00107076794871718,TRUE
"link",2000,10,"DEF.stukel",0.05,0.0504,0.00218768919181862,TRUE
"link",2000,10,"DEF.stukel",0.1,0.0974,0.00296501669472534,TRUE
"link",2000,10,"EF",0.01,0.009,0.000944404574321832,TRUE
"link",2000,10,"EF",0.05,0.0488,0.00215449669296567,TRUE
"link",2000,10,"EF",0.1,0.099,0.00298662016332844,TRUE
"link",2000,10,"HL",0.01,0.009,0.000944404574321832,TRUE
"link",2000,10,"HL",0.05,0.0485,0.00214820273717357,TRUE
"link",2000,10,"HL",0.1,0.0987,0.00298258797020306,TRUE
"link",2000,10,"HL-equalwidth",0.01,0.0095,0.000970038659023443,TRUE
"link",2000,10,"HL-equalwidth",0.05,0.0476,0.00212918388120895,TRUE
"link",2000,10,"HL-equalwidth",0.1,0.0971,0.00296093887137171,TRUE
"link",2000,10,"Pigeon-Heyse",0.01,0.0056,0.000746233207516256,FALSE
"link",2000,10,"Pigeon-Heyse",0.05,0.0308,0.00172775461220626,FALSE
"link",2000,10,"Pigeon-Heyse",0.1,0.0657,0.00247756957520874,FALSE
"link",2000,10,"Stukel",0.01,0.0215,0.00145043958853859,FALSE
"link",2000,10,"Stukel",0.05,0.0711,0.00256991809207998,FALSE
"link",2000,10,"Stukel",0.1,0.1155,0.00319624388931758,FALSE
"link",2000,10,"Tsiatis",0.01,0.0109,0.00103832509360027,TRUE
"link",2000,10,"Tsiatis",0.05,0.0529,0.00223833844625874,TRUE
"link",2000,10,"Tsiatis",0.1,0.104,0.00305260544453423,TRUE
"link",2000,10,"Xie",0.01,0.0058,0.000759365524632242,FALSE
"link",2000,10,"Xie",0.05,0.0323,0.00176795673023974,FALSE
"link",2000,10,"Xie",0.1,0.0654,0.00247230337944193,FALSE
"rough",2000,10,"DEF.poly2",0.01,0.0099,0.000990049998737437,TRUE
"rough",2000,10,"DEF.poly2",0.05,0.0489,0.00215658966889856,TRUE
"rough",2000,10,"DEF.poly2",0.1,0.0925,0.0028973047820345,TRUE
"rough",2000,10,"DEF.poly3",0.01,0.012,0.0010888526071053,TRUE
"rough",2000,10,"DEF.poly3",0.05,0.0501,0.00218151300706643,TRUE
"rough",2000,10,"DEF.poly3",0.1,0.099,0.00298662016332844,TRUE
"rough",2000,10,"DEF.stukel",0.01,0.0124,0.00110662730853707,TRUE
"rough",2000,10,"DEF.stukel",0.05,0.0512,0.00220405444578849,TRUE
"rough",2000,10,"DEF.stukel",0.1,0.1004,0.00300532593906218,TRUE
"rough",2000,10,"EF",0.01,0.01,0.00099498743710662,TRUE
"rough",2000,10,"EF",0.05,0.0493,0.00216493671962947,TRUE
"rough",2000,10,"EF",0.1,0.0962,0.0029486532519101,TRUE
"rough",2000,10,"HL",0.01,0.01,0.00099498743710662,TRUE
"rough",2000,10,"HL",0.05,0.0491,0.00216076815045021,TRUE
"rough",2000,10,"HL",0.1,0.0964,0.00295139018091475,TRUE
"rough",2000,10,"HL-equalwidth",0.01,0.012,0.0010888526071053,TRUE
"rough",2000,10,"HL-equalwidth",0.05,0.0541,0.00226214919932351,TRUE
"rough",2000,10,"HL-equalwidth",0.1,0.103,0.00303958878797774,TRUE
"rough",2000,10,"Pigeon-Heyse",0.01,0.0058,0.000759365524632242,FALSE
"rough",2000,10,"Pigeon-Heyse",0.05,0.0321,0.00176265680153568,FALSE
"rough",2000,10,"Pigeon-Heyse",0.1,0.0649,0.00246349325146224,FALSE
"rough",2000,10,"Stukel",0.01,0.0227,0.00148945325539273,FALSE
"rough",2000,10,"Stukel",0.05,0.0676,0.00251058240255125,FALSE
"rough",2000,10,"Stukel",0.1,0.1105,0.00313511961494295,FALSE
"rough",2000,10,"Tsiatis",0.01,0.0117,0.00107531902243009,TRUE
"rough",2000,10,"Tsiatis",0.05,0.0492,0.00216285367050108,TRUE
"rough",2000,10,"Tsiatis",0.1,0.0966,0.00295412322017887,TRUE
"rough",2000,10,"Xie",0.01,0.0079,0.000885301643509149,TRUE
"rough",2000,10,"Xie",0.05,0.0411,0.00198521510169553,FALSE
"rough",2000,10,"Xie",0.1,0.0813,0.00273295279871424,FALSE
"quad",5000,10,"DEF.poly2",0.01,0.0104,0.00101448706250992,TRUE
"quad",5000,10,"DEF.poly2",0.05,0.0481,0.00213977545550929,TRUE
"quad",5000,10,"DEF.poly2",0.1,0.0982,0.00297584878648093,TRUE
"quad",5000,10,"DEF.poly3",0.01,0.0118,0.00107984998958189,TRUE
"quad",5000,10,"DEF.poly3",0.05,0.052,0.00222027025382047,TRUE
"quad",5000,10,"DEF.poly3",0.1,0.1009,0.0030119626491708,TRUE
"quad",5000,10,"DEF.stukel",0.01,0.0124,0.00110662730853707,TRUE
"quad",5000,10,"DEF.stukel",0.05,0.0501,0.00218151300706643,TRUE
"quad",5000,10,"DEF.stukel",0.1,0.0992,0.0029893035978301,TRUE
"quad",5000,10,"EF",0.01,0.0107,0.00102885907684192,TRUE
"quad",5000,10,"EF",0.05,0.0492,0.00216285367050108,TRUE
"quad",5000,10,"EF",0.1,0.0994,0.00299198328872338,TRUE
"quad",5000,10,"HL",0.01,0.0107,0.00102885907684192,TRUE
"quad",5000,10,"HL",0.05,0.0491,0.00216076815045021,TRUE
"quad",5000,10,"HL",0.1,0.0987,0.00298258797020306,TRUE
"quad",5000,10,"HL-equalwidth",0.01,0.0104,0.00101448706250992,TRUE
"quad",5000,10,"HL-equalwidth",0.05,0.0509,0.00219793516737869,TRUE
"quad",5000,10,"HL-equalwidth",0.1,0.0989,0.00298527703907024,TRUE
"quad",5000,10,"Pigeon-Heyse",0.01,0.0062,0.000784956049725079,FALSE
"quad",5000,10,"Pigeon-Heyse",0.05,0.0318,0.00175467261903752,FALSE
"quad",5000,10,"Pigeon-Heyse",0.1,0.0631,0.00243142735856945,FALSE
"quad",5000,10,"Stukel",0.01,0.0238,0.00152425588402997,FALSE
"quad",5000,10,"Stukel",0.05,0.0687,0.00252943294040384,FALSE
"quad",5000,10,"Stukel",0.1,0.1166,0.00320943047907257,FALSE
"quad",5000,10,"Tsiatis",0.01,0.0109,0.00103832509360027,TRUE
"quad",5000,10,"Tsiatis",0.05,0.0483,0.00214399416976819,TRUE
"quad",5000,10,"Tsiatis",0.1,0.1007,0.00300931071842042,TRUE
"quad",5000,10,"Xie",0.01,0.0066,0.000809718469592981,FALSE
"quad",5000,10,"Xie",0.05,0.0397,0.00195253450673733,FALSE
"quad",5000,10,"Xie",0.1,0.082,0.00274364720764168,FALSE
"binint",5000,10,"DEF.poly2",0.01,0.0103,0.00100964894889263,TRUE
"binint",5000,10,"DEF.poly2",0.05,0.0511,0.0022020170299069,TRUE
"binint",5000,10,"DEF.poly2",0.1,0.1009,0.0030119626491708,TRUE
"binint",5000,10,"DEF.poly3",0.01,0.0099,0.000990049998737437,TRUE
"binint",5000,10,"DEF.poly3",0.05,0.0533,0.00224631053062572,TRUE
"binint",5000,10,"DEF.poly3",0.1,0.0996,0.00299465924605789,TRUE
"binint",5000,10,"DEF.stukel",0.01,0.0104,0.00101448706250992,TRUE
"binint",5000,10,"DEF.stukel",0.05,0.0492,0.00216285367050108,TRUE
"binint",5000,10,"DEF.stukel",0.1,0.1002,0.00300266481645887,TRUE
"binint",5000,10,"EF",0.01,0.0092,0.000954743944730732,TRUE
"binint",5000,10,"EF",0.05,0.049,0.0021586801523153,TRUE
"binint",5000,10,"EF",0.1,0.1002,0.00300266481645887,TRUE
"binint",5000,10,"HL",0.01,0.009,0.000944404574321832,TRUE
"binint",5000,10,"HL",0.05,0.0486,0.00215030323442997,TRUE
"binint",5000,10,"HL",0.1,0.1005,0.00300665511823355,TRUE
"binint",5000,10,"HL-equalwidth",0.01,0.0094,0.000964968393264774,TRUE
"binint",5000,10,"HL-equalwidth",0.05,0.0515,0.00221015270965605,TRUE
"binint",5000,10,"HL-equalwidth",0.1,0.1027,0.00303566648365725,TRUE
"binint",5000,10,"Pigeon-Heyse",0.01,0.005,0.000705336798983294,FALSE
"binint",5000,10,"Pigeon-Heyse",0.05,0.0295,0.0016920328011005,FALSE
"binint",5000,10,"Pigeon-Heyse",0.1,0.0644,0.00245464131799332,FALSE
"binint",5000,10,"Stukel",0.01,0.0224,0.0014798053926108,FALSE
"binint",5000,10,"Stukel",0.05,0.068,0.00251745903640953,FALSE
"binint",5000,10,"Stukel",0.1,0.1177,0.00322252556235013,FALSE
"binint",5000,10,"Tsiatis",0.01,0.0111,0.00104770177054351,TRUE
"binint",5000,10,"Tsiatis",0.05,0.0516,0.00221218082443547,TRUE
"binint",5000,10,"Tsiatis",0.1,0.1004,0.00300532593906218,TRUE
"binint",5000,10,"Xie",0.01,0.0056,0.000746233207516256,FALSE
"binint",5000,10,"Xie",0.05,0.0314,0.00174396215555269,FALSE
"binint",5000,10,"Xie",0.1,0.0614,0.00240062575175724,FALSE
"contint",5000,10,"DEF.poly2",0.01,0.0099,0.000990049998737437,TRUE
"contint",5000,10,"DEF.poly2",0.05,0.0512,0.00220405444578849,TRUE
"contint",5000,10,"DEF.poly2",0.1,0.1031,0.00304089444078547,TRUE
"contint",5000,10,"DEF.poly3",0.01,0.0087,0.000928671631956097,TRUE
"contint",5000,10,"DEF.poly3",0.05,0.0516,0.00221218082443547,TRUE
"contint",5000,10,"DEF.poly3",0.1,0.1051,0.00306682229677561,TRUE
"contint",5000,10,"DEF.stukel",0.01,0.0092,0.000954743944730732,TRUE
"contint",5000,10,"DEF.stukel",0.05,0.052,0.00222027025382047,TRUE
"contint",5000,10,"DEF.stukel",0.1,0.1009,0.0030119626491708,TRUE
"contint",5000,10,"EF",0.01,0.0101,0.000999899494949367,TRUE
"contint",5000,10,"EF",0.05,0.047,0.00211638843315682,TRUE
"contint",5000,10,"EF",0.1,0.0969,0.00295821550939075,TRUE
"contint",5000,10,"HL",0.01,0.0101,0.000999899494949367,TRUE
"contint",5000,10,"HL",0.05,0.0472,0.00212066404694379,TRUE
"contint",5000,10,"HL",0.1,0.0971,0.00296093887137171,TRUE
"contint",5000,10,"HL-equalwidth",0.01,0.0088,0.000933946465275178,TRUE
"contint",5000,10,"HL-equalwidth",0.05,0.048,0.00213766227454198,TRUE
"contint",5000,10,"HL-equalwidth",0.1,0.0992,0.0029893035978301,TRUE
"contint",5000,10,"Pigeon-Heyse",0.01,0.0056,0.000746233207516256,FALSE
"contint",5000,10,"Pigeon-Heyse",0.05,0.029,0.0016780643611018,FALSE
"contint",5000,10,"Pigeon-Heyse",0.1,0.064,0.00244752936652454,FALSE
"contint",5000,10,"Stukel",0.01,0.0247,0.00155209245858615,FALSE
"contint",5000,10,"Stukel",0.05,0.069,0.00253454137863243,FALSE
"contint",5000,10,"Stukel",0.1,0.111,0.00314132137801913,FALSE
"contint",5000,10,"Tsiatis",0.01,0.0137,0.00116242462121206,FALSE
"contint",5000,10,"Tsiatis",0.05,0.0523,0.00222631332026739,TRUE
"contint",5000,10,"Tsiatis",0.1,0.1044,0.00305778743538527,TRUE
"contint",5000,10,"Xie",0.01,0.0056,0.000746233207516256,FALSE
"contint",5000,10,"Xie",0.05,0.0308,0.00172775461220626,FALSE
"contint",5000,10,"Xie",0.1,0.0641,0.00244930990280936,FALSE
"link",5000,10,"DEF.poly2",0.01,0.0105,0.00101930123123638,TRUE
"link",5000,10,"DEF.poly2",0.05,0.0488,0.00215449669296567,TRUE
"link",5000,10,"DEF.poly2",0.1,0.1,0.003,TRUE
"link",5000,10,"DEF.poly3",0.01,0.0086,0.000923365583070974,TRUE
"link",5000,10,"DEF.poly3",0.05,0.0475,0.00212705782714058,TRUE
"link",5000,10,"DEF.poly3",0.1,0.0963,0.00295002220330627,TRUE
"link",5000,10,"DEF.stukel",0.01,0.0087,0.000928671631956097,TRUE
"link",5000,10,"DEF.stukel",0.05,0.0472,0.00212066404694379,TRUE
"link",5000,10,"DEF.stukel",0.1,0.0959,0.00294454054140879,TRUE
"link",5000,10,"EF",0.01,0.0098,0.000985086798206128,TRUE
"link",5000,10,"EF",0.05,0.0487,0.00215240121724552,TRUE
"link",5000,10,"EF",0.1,0.1013,0.00301725554105051,TRUE
"link",5000,10,"HL",0.01,0.0097,0.000980097444135021,TRUE
"link",5000,10,"HL",0.05,0.0485,0.00214820273717357,TRUE
"link",5000,10,"HL",0.1,0.1016,0.0030212156493703,TRUE
"link",5000,10,"HL-equalwidth",0.01,0.0108,0.00103360340556714,TRUE
"link",5000,10,"HL-equalwidth",0.05,0.0516,0.00221218082443547,TRUE
"link",5000,10,"HL-equalwidth",0.1,0.1,0.003,TRUE
"link",5000,10,"Pigeon-Heyse",0.01,0.006,0.000772269383052313,FALSE
"link",5000,10,"Pigeon-Heyse",0.05,0.0302,0.0017113725485703,FALSE
"link",5000,10,"Pigeon-Heyse",0.1,0.0674,0.00250713461944109,FALSE
"link",5000,10,"Stukel",0.01,0.0231,0.00150221136994765,FALSE
"link",5000,10,"Stukel",0.05,0.0672,0.0025036804907975,FALSE
"link",5000,10,"Stukel",0.1,0.1134,0.00317081125266074,FALSE
"link",5000,10,"Tsiatis",0.01,0.0098,0.000985086798206128,TRUE
